track_difference,ripple_difference_ALL,ripple_difference_PRE,ripple_difference_POST,animal_ids,session_ids
-0.376845462980222,0.00403822911903262,0.00065026746597141,0.00742618972435594,2,4
-0.186887186997987,0.0363735780119896,0.0221440903842449,0.0506030805408955,2,4
-0.493464957676772,0.0488460101187229,0.0421740598976612,0.055517952889204,2,4
0.301112335152828,0.103607729077339,0.102689638733864,0.104525804519653,2,4
-0.967200164357895,0.0681866034865379,0.0535099394619465,0.0828632563352585,2,4
-0.0534987586110644,0.05704290792346,0.0947176963090897,0.0193681158125401,2,4
-0.385975195191785,0.0223965737968683,0.0190575812011957,0.0257355682551861,2,4
0.417528589522953,-0.0256219804286957,-0.0215788744390011,-0.0296650882810354,2,4
1.2567648114334,-0.195914685726166,-0.0481334291398525,-0.343695938587189,2,4
-0.0746862543059484,-0.0563177540898323,-0.037757620215416,-0.0748779028654099,2,4
0.111377312541144,0.0203292462974787,0.0294455997645855,0.0112128984183073,2,4
0.243891113901867,0.015537197701633,-0.0120168458670378,0.0430912412703037,2,4
-0.673160688030817,-0.166982039809227,-0.0918952375650406,-0.242068842053413,2,4
0.6430495420438,0.010549820959568,0.00284230429679155,0.0182573385536671,2,4
-0.720616299131145,0.025342246517539,0.050684493035078,0,2,4
-1.14738734691731,0.0753010660409927,0.081673838198185,0.0689283013343811,2,4
-0.881072188786872,-0.0109136803075671,-0.000468393787741661,-0.0213589668273926,2,4
-0.871104085771972,-0.0507834069430828,-0.00501325586810708,-0.0965535566210747,2,4
-0.267717577099783,-0.00142170581966639,0.0209843404591084,-0.0238277483731508,2,4
0.36753998826522,-0.123288854956627,-0.141547411680222,-0.105030298233032,2,4
-0.8790520059514,-0.0202975627034903,0.0232058931142092,-0.0638010278344154,2,4
-0.609501992425035,0.020299706608057,0.0136327911168337,0.0269666202366352,2,4
-1.4131217937489,0.0410062596201897,0.0553289279341698,0.0266835894435644,2,4
0.371748146605225,0.00706657627597451,0.0242250524461269,-0.0100919017568231,2,4
-0.17192422783179,-0.0237267632037401,0.0187051463872194,-0.0661586672067642,2,4
1.00495631559736,0.0667810067534447,0.0942234918475151,0.0393385142087936,2,4
-0.0409359891012134,0.00389647739939392,-0.0108336508274078,0.0186266042292118,2,4
-0.184094183799296,-0.0723983868956566,-0.0661242008209229,-0.0786725729703903,2,4
-0.295844801531478,-0.0312627293169498,-0.000678147072903812,-0.0618473067879677,2,4
-0.803005146550404,-0.0538343265652657,0.0083520608022809,-0.11602071672678,2,4
-0.412432060373709,0.0418284386396408,0.0678083896636963,0.015848483890295,2,4
0.963698712389335,-0.0538322702050209,-0.03267602622509,-0.0749884992837906,2,4
-0.957937892453465,0.0653503015637398,0.120716378092766,0.00998419616371393,2,4
-0.346702464909046,0.0649716258049011,0.0736565366387367,0.0562867149710655,2,4
0.0485407456265103,-0.0355915538966656,0.0324637591838837,-0.103646874427795,2,4
0.466197903754965,-0.0605203211307526,-0.0313646383583546,-0.0896760076284409,2,4
0.239882059991634,0.0387398302555084,0.0482945740222931,0.0291850976645947,2,4
-0.376297540273282,0.0589165277779102,0.0361656509339809,0.0816673934459686,2,4
0.0743267152779505,0.00779866427183151,5.21540632902884e-09,0.0155973229557276,2,4
-1.53545242125633,0.0382242873311043,0.0867885798215866,-0.0103399893268943,2,4
0.2789101962233,0.0298301186412573,0.0281497891992331,0.031510453671217,2,4
-0.303438077259664,-0.0317959859967232,-0.0494909435510635,-0.0141010256484151,2,4
-1.44612145935754,-0.00211415090598166,-0.0190929397940636,0.0148646356537938,2,4
0.40335197882668,-0.035741500556469,-0.00708710867911577,-0.064395897090435,2,4
-0.571409363684188,-0.02109345048666,-0.00924727972596884,-0.0329396203160286,2,4
0.593918347223745,-0.0214002579450607,-0.0241199508309364,-0.0186805594712496,2,4
